sent_id,situation,emotion,age_group,sex,text
E22492,직장,불안,청년,F,동기가 먼저 승진했어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22493,건강,분노,청년,F,두통이 며칠째 안 가. 생각할수록 열받아.
E22494,직장,상처,청년,M,야근이 삼 주째 이어지고 있어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22495,연애,슬픔,노년,M,남자친구랑 어제 크게 싸웠어요. 괜히 예민해지는 것 같아요.
E22496,금전,불안,중년,M,친구 결혼식이 세 개나 겹쳤어. 기분이 계속 가라앉아.
E22497,금전,상처,중년,F,카드값이 월급보다 많이 나왔어. 나를 그렇게밖에 안 봤다는 게 서운해.
E22498,대인관계,분노,청년,F,이웃이 층간소음으로 찾아왔어. 생각할수록 열받아.
E22499,가족,상처,청년,F,시어머니가 갑자기 집에 오신대. 내가 그렇게 하찮은 사람인가 싶어.
E22500,가족,슬픔,노년,M,아빠랑 또 말다툼했어요. 뭘 해도 마음이 텅 빈 것 같아요.
E22501,학업,불안,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 기분이 계속 가라앉아.
E22502,직장,불안,청년,F,동기가 먼저 승진했어. 며칠째 마음이 안 좋아.
E22503,가족,슬픔,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 혼자 있으면 자꾸 울게 돼.
E22504,학업,당황,노년,M,같은 조 애들이 아무것도 안 해. 그냥 좀 지쳐.
E22505,연애,상처,청년,F,여자친구가 갑자기 연락을 끊었어. 그 말이 계속 마음에 남아.
E22506,직장,슬픔,청년,M,상사한테 보고서 때문에 한 소리 들었어. 그냥 하루 종일 눈물만 나.
E22507,금전,분노,노년,M,전세 만기가 다가오는데 돈이 부족해요. 왜 나한테만 이러는 건지 억울해요.
E22508,직장,불안,중년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 자꾸 최악의 상황만 상상하게 돼.
E22509,직장,당황,청년,F,동기가 먼저 승진했어. 혼자 있고 싶다가도 외로워.
E22510,금전,당황,노년,M,카드값이 월급보다 많이 나왔어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E22511,가족,당황,청년,F,아빠랑 또 말다툼했어. 어떻게 반응해야 할지 모르겠더라.
E22512,학업,기쁨,청년,M,장학금 결과가 나왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22513,직장,분노,중년,M,야근이 삼 주째 이어지고 있어. 아무것도 손에 안 잡혀.
E22514,직장,기쁨,중년,F,동료가 내 실수를 다 덮어줬어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22515,학업,분노,청년,F,논문 심사가 다음 주야. 뭐라고 말해야 할지 모르겠어.
E22516,건강,당황,청년,F,허리가 아파서 오래 못 앉아 있어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E22517,연애,당황,중년,F,남자친구랑 어제 크게 싸웠어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E22518,건강,슬픔,노년,F,병원에서 재검사하래. 그냥 하루 종일 눈물만 나.
E22519,금전,불안,중년,M,주식이 반토막 났어. 뭐라고 말해야 할지 모르겠어.
E22520,연애,불안,중년,M,여자친구가 갑자기 연락을 끊었어. 뭐라고 말해야 할지 모르겠어.
E22521,대인관계,당황,중년,M,친한 친구가 내 뒷담화를 했대. 뭐라고 말해야 할지 모르겠어.
E22522,직장,분노,청년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 진짜 화가 나서 참을 수가 없어.
E22523,직장,불안,노년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22524,연애,상처,청년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 아무렇지 않은 척하는 게 제일 힘들어.
E22525,직장,불안,중년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 속이 좀 시끄러워.
E22526,연애,상처,노년,F,헤어진 지 한 달 됐는데 아직 생각나요. 별일 아닌 척했는데 사실 많이 서운했어요.
E22527,가족,상처,청년,F,아빠랑 또 말다툼했어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22528,학업,슬픔,노년,M,논문 심사가 다음 주야. 혼자 있으면 자꾸 울게 돼.
E22529,학업,기쁨,청년,M,장학금 결과가 나왔어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22530,금전,당황,청년,M,주식이 반토막 났어. 기분이 계속 가라앉아.
E22531,건강,기쁨,중년,M,다이어트 목표를 드디어 달성했어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22532,대인관계,분노,노년,M,친구가 돈을 빌려 가고 연락이 없어. 왜 나한테만 이러는 건지 억울해.
E22533,대인관계,상처,청년,F,친한 친구가 내 뒷담화를 했대. 속이 좀 시끄러워.
E22534,가족,상처,청년,F,엄마가 병원에 입원하셨어. 기분이 계속 가라앉아.
E22535,가족,기쁨,청년,M,동생이 취직했어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22536,직장,당황,청년,M,팀장이 내 아이디어를 자기 거라고 발표했어. 갑자기 이런 일이 생길 줄 몰랐어.
E22537,학업,당황,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 기분이 계속 가라앉아.
E22538,금전,불안,청년,F,주식이 반토막 났어. 걱정돼서 밥도 잘 안 넘어가.
E22539,대인관계,분노,중년,M,친구가 돈을 빌려 가고 연락이 없어. 아무것도 손에 안 잡혀.
E22540,금전,당황,중년,F,카드값이 월급보다 많이 나왔어. 그냥 마음이 복잡해.
E22541,직장,당황,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 예상을 완전히 벗어나서 정신이 없어.
E22542,대인관계,상처,노년,M,친구가 돈을 빌려 가고 연락이 없어요. 그 말이 계속 마음에 남아.
E22543,가족,기쁨,노년,F,동생이 취직했어요. 진짜 오랜만에 기분이 날아갈 것 같아요.
E22544,연애,상처,청년,M,남자친구랑 어제 크게 싸웠어. 나를 그렇게밖에 안 봤다는 게 서운해.
E22545,연애,상처,청년,F,남자친구랑 어제 크게 싸웠어. 아무렇지 않은 척하는 게 제일 힘들어.
E22546,직장,불안,중년,M,회사에서 갑자기 부서 이동하래. 하루 종일 그 생각만 나.
E22547,학업,분노,청년,F,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 하루 종일 그 생각만 나.
E22548,금전,불안,중년,M,전세 만기가 다가오는데 돈이 부족해. 걱정돼서 밥도 잘 안 넘어가.
E22549,금전,불안,중년,M,전세 만기가 다가오는데 돈이 부족해. 걱정돼서 밥도 잘 안 넘어가.
E22550,건강,당황,청년,M,병원에서 재검사하래. 예상을 완전히 벗어나서 정신이 없어.
E22551,대인관계,불안,노년,M,모임에서 나만 빼고 약속을 잡았더라. 잘못될까 봐 밤에 잠이 안 와.
E22552,대인관계,상처,청년,M,이웃이 층간소음으로 찾아왔어. 내가 그렇게 하찮은 사람인가 싶어.
E22553,대인관계,상처,청년,M,이웃이 층간소음으로 찾아왔어. 이런 내가 좀 낯설어.
E22554,학업,불안,청년,M,같은 조 애들이 아무것도 안 해. 속이 좀 시끄러워.
E22555,가족,슬픔,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 뭘 해도 마음이 텅 빈 것 같아.
E22556,금전,불안,중년,F,전세 만기가 다가오는데 돈이 부족해. 잘못될까 봐 밤에 잠이 안 와.
E22557,가족,분노,중년,F,시어머니가 갑자기 집에 오신대. 이게 말이 되냐고.
E22558,연애,상처,중년,F,남자친구랑 어제 크게 싸웠어. 별일 아닌 척했는데 사실 많이 서운했어.
E22559,가족,슬픔,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 뭘 해도 마음이 텅 빈 것 같아.
E22560,건강,슬픔,청년,M,허리가 아파서 오래 못 앉아 있어. 혼자 있으면 자꾸 울게 돼.
E22561,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 그동안 고생한 보람이 있네.
E22562,직장,슬픔,중년,M,팀장이 내 아이디어를 자기 거라고 발표했어. 그냥 하루 종일 눈물만 나.
E22563,직장,분노,청년,F,이번 달도 야근 수당이 안 들어왔어. 생각할수록 열받아.
E22564,학업,슬픔,중년,M,논문 심사가 다음 주야. 그냥 하루 종일 눈물만 나.
E22565,가족,당황,청년,F,시어머니가 갑자기 집에 오신대. 예상을 완전히 벗어나서 정신이 없어.
E22566,금전,분노,중년,F,카드값이 월급보다 많이 나왔어. 짜증이 나서 아무것도 손에 안 잡혀.
E22567,연애,상처,청년,M,여자친구가 갑자기 연락을 끊었어. 나를 그렇게밖에 안 봤다는 게 서운해.
E22568,학업,불안,청년,M,같은 조 애들이 아무것도 안 해. 아무것도 손에 안 잡혀.
E22569,금전,기쁨,청년,F,적금이 드디어 만기 됐어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22570,금전,기쁨,청년,M,보너스가 들어왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22571,가족,상처,중년,M,아빠랑 또 말다툼했어. 이런 내가 좀 낯설어.
E22572,대인관계,상처,중년,M,모임에서 나만 빼고 약속을 잡았더라. 아무렇지 않은 척하는 게 제일 힘들어.
E22573,가족,슬픔,청년,F,시어머니가 갑자기 집에 오신대. 며칠째 마음이 안 좋아.
E22574,건강,당황,청년,M,허리가 아파서 오래 못 앉아 있어. 속이 좀 시끄러워.
E22575,연애,불안,중년,F,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22576,대인관계,불안,중년,F,친한 친구가 내 뒷담화를 했대. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22577,금전,분노,청년,F,친구 결혼식이 세 개나 겹쳤어. 생각할수록 열받아.
E22578,금전,불안,중년,F,카드값이 월급보다 많이 나왔어. 속이 좀 시끄러워.
E22579,직장,슬픔,중년,F,야근이 삼 주째 이어지고 있어. 잠도 잘 안 오고 계속 뒤척여.
E22580,가족,기쁨,청년,M,동생이 취직했어. 잠도 잘 안 오고 계속 뒤척여.
E22581,대인관계,당황,중년,F,이웃이 층간소음으로 찾아왔어. 어떻게 반응해야 할지 모르겠더라.
E22582,가족,분노,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 당장 따지고 싶은데 참느라 힘들어.
E22583,대인관계,기쁨,중년,M,오랜만에 옛 친구한테 연락이 왔어. 그동안 고생한 보람이 있네.
E22584,가족,불안,청년,F,엄마가 병원에 입원하셨어. 혼자 있고 싶다가도 외로워.
E22585,건강,불안,중년,F,건강검진 결과가 안 좋게 나왔어. 자꾸 최악의 상황만 상상하게 돼.
E22586,직장,상처,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 아무것도 손에 안 잡혀.
E22587,학업,슬픔,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 혼자 있으면 자꾸 울게 돼.
E22588,학업,기쁨,청년,F,교수님이 내 발표를 칭찬해 주셨어. 누구한테라도 자랑하고 싶어.
E22589,직장,분노,청년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 당장 따지고 싶은데 참느라 힘들어.
E22590,금전,불안,청년,F,친구 결혼식이 세 개나 겹쳤어. 걱정돼서 밥도 잘 안 넘어가.
E22591,직장,기쁨,청년,M,연봉 협상이 생각보다 잘 됐어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22592,직장,당황,청년,F,오늘 회의에서 발표를 망쳤어. 기분이 계속 가라앉아.
E22593,직장,기쁨,중년,F,동료가 내 실수를 다 덮어줬어. 괜히 예민해지는 것 같아.
E22594,학업,불안,청년,M,같은 조 애들이 아무것도 안 해. 잘못될까 봐 밤에 잠이 안 와.
E22595,연애,슬픔,청년,F,헤어진 지 한 달 됐는데 아직 생각나. 밤에 잠도 안 오고 계속 그 생각만 나.
E22596,건강,분노,청년,F,병원에서 재검사하래. 하루 종일 그 생각만 나.
E22597,건강,불안,청년,F,허리가 아파서 오래 못 앉아 있어. 걱정돼서 밥도 잘 안 넘어가.
E22598,금전,불안,청년,M,친구 결혼식이 세 개나 겹쳤어. 며칠째 마음이 안 좋아.
E22599,직장,기쁨,노년,F,연봉 협상이 생각보다 잘 됐어요. 누구한테라도 자랑하고 싶어요.
E22600,연애,상처,청년,M,헤어진 지 한 달 됐는데 아직 생각나. 그 말이 계속 마음에 남아.
E22601,건강,상처,중년,M,요즘 잠을 통 못 자. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22602,대인관계,상처,중년,M,모임에서 나만 빼고 약속을 잡았더라. 내가 그렇게 하찮은 사람인가 싶어.
E22603,가족,당황,중년,M,시어머니가 갑자기 집에 오신대. 어떻게 반응해야 할지 모르겠더라.
E22604,학업,불안,청년,M,같은 조 애들이 아무것도 안 해. 잘못될까 봐 밤에 잠이 안 와.
E22605,가족,분노,청년,M,시어머니가 갑자기 집에 오신대. 생각할수록 열받아.
E22606,가족,분노,청년,F,시어머니가 갑자기 집에 오신대. 짜증이 나서 아무것도 손에 안 잡혀.
E22607,직장,기쁨,청년,M,연봉 협상이 생각보다 잘 됐어. 오늘은 뭘 해도 다 잘될 것 같아.
E22608,직장,분노,노년,M,팀장이 내 아이디어를 자기 거라고 발표했어요. 하루 종일 그 생각만 나요.
E22609,학업,상처,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 아무렇지 않은 척하는 게 제일 힘들어.
E22610,가족,기쁨,청년,M,아이가 학교에서 상을 받아 왔어. 며칠째 마음이 안 좋아.
E22611,금전,분노,청년,F,친구 결혼식이 세 개나 겹쳤어. 하루 종일 그 생각만 나.
E22612,대인관계,분노,중년,F,이웃이 층간소음으로 찾아왔어. 이게 말이 되냐고.
E22613,학업,분노,청년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 당장 따지고 싶은데 참느라 힘들어.
E22614,가족,분노,노년,F,부모님이 자꾸 결혼 얘기를 하셔. 짜증이 나서 아무것도 손에 안 잡혀.
E22615,학업,당황,청년,F,논문 심사가 다음 주야. 속이 좀 시끄러워.
E22616,가족,기쁨,중년,F,아이가 학교에서 상을 받아 왔어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22617,가족,기쁨,중년,F,동생이 취직했어. 오늘은 뭘 해도 다 잘될 것 같아.
E22618,연애,슬픔,노년,F,헤어진 지 한 달 됐는데 아직 생각나요. 뭘 해도 마음이 텅 빈 것 같아요.
E22619,학업,불안,청년,F,같은 조 애들이 아무것도 안 해. 잘못될까 봐 밤에 잠이 안 와.
E22620,직장,불안,청년,F,출근길에 지하철에서 쓰러질 뻔했어. 속이 좀 시끄러워.
E22621,금전,슬픔,노년,M,친구 결혼식이 세 개나 겹쳤어. 아무것도 하기 싫고 자꾸 가라앉아.
E22622,대인관계,당황,청년,F,친한 친구가 내 뒷담화를 했대. 너무 갑작스러워서 아직도 얼떨떨해.
E22623,직장,상처,중년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 괜히 예민해지는 것 같아.
E22624,금전,불안,노년,F,주식이 반토막 났어요. 아무것도 손에 안 잡혀.
E22625,직장,불안,청년,M,동기가 먼저 승진했어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22626,연애,기쁨,청년,M,소개팅에서 만난 사람이 또 연락 왔어. 속이 좀 시끄러워.
E22627,직장,불안,중년,F,출근길에 지하철에서 쓰러질 뻔했어. 기분이 계속 가라앉아.
E22628,건강,슬픔,청년,M,허리가 아파서 오래 못 앉아 있어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22629,연애,당황,중년,M,헤어진 지 한 달 됐는데 아직 생각나. 갑자기 이런 일이 생길 줄 몰랐어.
E22630,직장,불안,청년,M,상사한테 보고서 때문에 한 소리 들었어. 하루 종일 그 생각만 나.
E22631,대인관계,기쁨,중년,F,오랜만에 옛 친구한테 연락이 왔어. 그동안 고생한 보람이 있네.
